call_number,Unnamed: 0,street_number,street_name,lat,url
19-9377,6382,331,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=331MAIN%20ST,%20Williamstown%20MA"
19-9378,6383,199,[WIA%20199),42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=199[WIA%20199),%20Williamstown%20MA"
19-9381,6386,1857,LUCE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1857LUCE%20RD,%20Williamstown%20MA"
19-9362,6387,245,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=245SPRING%20ST,%20Williamstown%20MA"
19-9385,6389,1856,PURPLE%20MT%20PASS,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1856PURPLE%20MT%20PASS,%20Williamstown%20MA"
19-9386,6390,165,ADAMS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=165ADAMS%20RD,%20Williamstown%20MA"
19-9387,6391,534,THORNLIEBANK%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=534THORNLIEBANK%20RD,%20Williamstown%20MA"
19-9389,6392,577,GALE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=577GALE%20RD,%20Williamstown%20MA"
19-9395,6396,910,Narrative,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910Narrative,%20Williamstown%20MA"
19-9399,6400,352,MAIN%205ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=352MAIN%205ST,%20Williamstown%20MA"
19-9402,6402,255,NORTH%208§T,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=255NORTH%208§T,%20Williamstown%20MA"
19-9404,6403,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9416,6411,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-9419,6414,614,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=614MAIN%20ST,%20Williamstown%20MA"
19-9426,6417,95,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=95COLD%20SPRING%20RD,%20Williamstown%20MA"
19-9429,6419,548,Narrative,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=548Narrative,%20Williamstown%20MA"
19-9434,6422,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-9437,6425,910,TACONTC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONTC%20TRL,%20Williamstown%20MA"
19-9446,6429,396,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=396SIMONDS%20RD,%20Williamstown%20MA"
19-9457,6437,1833,PINE%20COBBLE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1833PINE%20COBBLE%20RD,%20Williamstown%20MA"
19-9460,6439,1832,NORTH%20HOCSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOCSAC%20RD,%20Williamstown%20MA"
19-9469,6444,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-3472,6447,66,LAB%20CAMPUS%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=66LAB%20CAMPUS%20DR,%20Williamstown%20MA"
19-5473,6448,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9480,6452,190,[WIA%20190)%20MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190[WIA%20190)%20MAIN%20ST,%20Williamstown%20MA"
19-9484,6456,388,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=388MAIN%20ST,%20Williamstown%20MA"
19-9487,6459,910,TACONTC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONTC%20TRL,%20Williamstown%20MA"
19-9492,6462,386,MAIN%20st,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=386MAIN%20st,%20Williamstown%20MA"
19-9493,6463,79,HOXSEY%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=79HOXSEY%20ST,%20Williamstown%20MA"
19-9496,6466,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9497,6467,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9499,6469,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-9518,6484,3,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=3MAIN%20ST,%20Williamstown%20MA"
19-9519,6485,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9531,6496,1893,SOUTHWORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1893SOUTHWORTH%20ST,%20Williamstown%20MA"
19-9536,6498,ATM,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=ATMMAIN%20ST,%20Williamstown%20MA"
19-9537,6499,127,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=127SPRING%20ST,%20Williamstown%20MA"
19-9538,6500,112,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=112COLD%20SPRING%20RD,%20Williamstown%20MA"
19-9539,6501,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-8543,6504,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-9544,6505,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9545,6506,130,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=130MAIN%20ST,%20Williamstown%20MA"
19-9547,6508,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-5560,6516,1842,STRATTON%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1842STRATTON%20RD,%20Williamstown%20MA"
19-9565,6521,642,OBLONG%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=642OBLONG%20RD,%20Williamstown%20MA"
19-9569,6525,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9583,6533,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-5586,6534,230,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=230MAIN%20ST,%20Williamstown%20MA"
19-9593,6539,2096,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2096MAIN%20ST,%20Williamstown%20MA"
19-9595,6540,390,STIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390STIMONDS%20RD,%20Williamstown%20MA"
19-3612,6543,2002,LUCE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2002LUCE%20RD,%20Williamstown%20MA"
19-9663,6547,2219,BULKLEY%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2219BULKLEY%20ST,%20Williamstown%20MA"
19-9608,6550,403,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=403MAIN%20ST,%20Williamstown%20MA"
19-9629,6561,190,(WIA%20190),42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190(WIA%20190),%20Williamstown%20MA"
19-9632,6563,9106,SPRING%20ST%20MUNICIPLE%20LOT,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=9106SPRING%20ST%20MUNICIPLE%20LOT,%20Williamstown%20MA"
19-5644,6570,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9660,6584,335,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=335MAIN%20ST,%20Williamstown%20MA"
19-9662,6585,1628,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1628COLD%20SPRING%20RD,%20Williamstown%20MA"
19-5675,6596,910,SOUTHWORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910SOUTHWORTH%20ST,%20Williamstown%20MA"
19-9681,6600,199,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=199COLD%20SPRING%20RD,%20Williamstown%20MA"
19-9682,6601,255,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=255WATER%20ST,%20Williamstown%20MA"
19-5683,6602,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9685,6604,1832,NORTH%20HOOSAC%20RDB,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RDB,%20Williamstown%20MA"
19-9694,6611,535,GREEN%20RIVER%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=535GREEN%20RIVER%20RD,%20Williamstown%20MA"
19-3697,6613,2017,STRATTON%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2017STRATTON%20RD,%20Williamstown%20MA"
19-9699,6615,1088,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1088SCHOOL%20ST,%20Williamstown%20MA"
19-9701,6616,487,BLAIR%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=487BLAIR%20RD,%20Williamstown%20MA"
19-9703,6617,1875,STRATTON%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1875STRATTON%20RD,%20Williamstown%20MA"
19-9704,6618,2029,BRESSETT%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2029BRESSETT%20RD,%20Williamstown%20MA"
19-9705,6619,118,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=118SIMONDS%20RD,%20Williamstown%20MA"
19-9706,6620,330,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=330MAIN%20ST,%20Williamstown%20MA"
19-9707,6621,F7,SOUTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=F7SOUTH%20ST,%20Williamstown%20MA"
19-9708,6622,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-9710,6623,563,BROOK%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=563BROOK%20RD,%20Williamstown%20MA"
19-9711,6624,2151,COLE%20AVE,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2151COLE%20AVE,%20Williamstown%20MA"
19-9712,6625,497,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=497SPRING%20ST,%20Williamstown%20MA"
19-9714,6627,509,SWEETBROOK%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=509SWEETBROOK%20RD,%20Williamstown%20MA"
19-9740,6642,619,NEW%20ASHFORD%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=619NEW%20ASHFORD%20RD,%20Williamstown%20MA"
19-9759,6647,352,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=352MAIN%20ST,%20Williamstown%20MA"
19-9749,6648,162,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=162MAIN%20ST,%20Williamstown%20MA"
19-9755,6653,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-8753,6655,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-9762,6657,1,WHITMAN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1WHITMAN%20ST,%20Williamstown%20MA"
19-9763,6658,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-9766,6660,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-3768,6662,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9769,6663,1090,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1090CHURCH%20ST,%20Williamstown%20MA"
19-9787,6670,404,MAIN%20sT,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=404MAIN%20sT,%20Williamstown%20MA"
19-5787,6671,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-9784,6674,1,WHITMAN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1WHITMAN%20ST,%20Williamstown%20MA"
19-9785,6675,220,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=220MAIN%20ST,%20Williamstown%20MA"
19-9789,6677,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9801,6683,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-9802,6684,331,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=331MAIN%20ST,%20Williamstown%20MA"
19-5804,6686,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-9806,6688,2069,LATHAM%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2069LATHAM%20ST,%20Williamstown%20MA"
19-9811,6691,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9821,6699,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-9833,6707,390,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390SIMONDS%20RD,%20Williamstown%20MA"
19-9838,6711,475,OBLONG%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=475OBLONG%20RD,%20Williamstown%20MA"
19-9847,6716,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-9848,6717,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-9849,6718,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-9855,6721,396,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=396SIMONDS%20RD,%20Williamstown%20MA"
19-9861,6725,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-9877,6737,396,PARK%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=396PARK%20ST,%20Williamstown%20MA"
19-9882,6739,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-9883,6740,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-9888,6743,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-9893,6746,255,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=255WATER%20ST,%20Williamstown%20MA"
19-9896,6749,129,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=129MAIN%20ST,%20Williamstown%20MA"
19-9897,6750,350,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=350SIMONDS%20RD,%20Williamstown%20MA"
19-9900,6751,1832,SYNDICATE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832SYNDICATE%20RD,%20Williamstown%20MA"
19-9925,6763,190,MAIN%208T,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%208T,%20Williamstown%20MA"
19-9922,6766,910,TACONIC%20TRL,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=910TACONIC%20TRL,%20Williamstown%20MA"
19-9931,6773,F7,SOUTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=F7SOUTH%20ST,%20Williamstown%20MA"
19-9933,6775,390,{WIA%20390)%20SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=390{WIA%20390)%20SIMONDS%20RD,%20Williamstown%20MA"
19-9937,6776,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-9943,6778,1226,WHITMAN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1226WHITMAN%20ST,%20Williamstown%20MA"
19-9952,6785,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-9953,6786,190,MATN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MATN%20ST,%20Williamstown%20MA"
